location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Holstenstraße (Mitte), Kiel;2020-05-17 01:00:00 +0200;Sunday;25;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-17 02:00:00 +0200;Sunday;13;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-17 03:00:00 +0200;Sunday;12;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-17 04:00:00 +0200;Sunday;4;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-17 05:00:00 +0200;Sunday;12;7;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-17 06:00:00 +0200;Sunday;22;8;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 07:00:00 +0200;Sunday;28;9;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 08:00:00 +0200;Sunday;34;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 09:00:00 +0200;Sunday;64;12;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 10:00:00 +0200;Sunday;129;13;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 11:00:00 +0200;Sunday;227;14;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 12:00:00 +0200;Sunday;272;15;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 13:00:00 +0200;Sunday;400;16;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 14:00:00 +0200;Sunday;458;16;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-17 15:00:00 +0200;Sunday;415;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-17 16:00:00 +0200;Sunday;360;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-17 17:00:00 +0200;Sunday;230;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-17 18:00:00 +0200;Sunday;157;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-17 19:00:00 +0200;Sunday;135;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-17 20:00:00 +0200;Sunday;73;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-17 21:00:00 +0200;Sunday;60;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-17 22:00:00 +0200;Sunday;21;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-17 23:00:00 +0200;Sunday;33;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 00:00:00 +0200;Monday;11;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 01:00:00 +0200;Monday;11;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 02:00:00 +0200;Monday;9;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 03:00:00 +0200;Monday;12;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 04:00:00 +0200;Monday;11;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 05:00:00 +0200;Monday;38;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 06:00:00 +0200;Monday;87;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 07:00:00 +0200;Monday;231;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 08:00:00 +0200;Monday;316;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 09:00:00 +0200;Monday;587;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 10:00:00 +0200;Monday;1079;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 11:00:00 +0200;Monday;1301;13;rain;
Holstenstraße (Mitte), Kiel;2020-05-18 12:00:00 +0200;Monday;1582;13;rain;
Holstenstraße (Mitte), Kiel;2020-05-18 13:00:00 +0200;Monday;1334;13;rain;
Holstenstraße (Mitte), Kiel;2020-05-18 14:00:00 +0200;Monday;1205;13;rain;
Holstenstraße (Mitte), Kiel;2020-05-18 15:00:00 +0200;Monday;1355;13;rain;
Holstenstraße (Mitte), Kiel;2020-05-18 16:00:00 +0200;Monday;1353;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 17:00:00 +0200;Monday;1165;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 18:00:00 +0200;Monday;804;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 19:00:00 +0200;Monday;372;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 20:00:00 +0200;Monday;136;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 21:00:00 +0200;Monday;80;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 22:00:00 +0200;Monday;55;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-18 23:00:00 +0200;Monday;32;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 00:00:00 +0200;Tuesday;16;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 01:00:00 +0200;Tuesday;9;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 02:00:00 +0200;Tuesday;4;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 03:00:00 +0200;Tuesday;4;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 04:00:00 +0200;Tuesday;14;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 05:00:00 +0200;Tuesday;38;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 06:00:00 +0200;Tuesday;106;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 07:00:00 +0200;Tuesday;239;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 08:00:00 +0200;Tuesday;317;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 09:00:00 +0200;Tuesday;392;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-19 10:00:00 +0200;Tuesday;814;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-19 11:00:00 +0200;Tuesday;1105;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-19 12:00:00 +0200;Tuesday;1575;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-19 13:00:00 +0200;Tuesday;1625;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-19 14:00:00 +0200;Tuesday;1710;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-19 15:00:00 +0200;Tuesday;1899;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-19 16:00:00 +0200;Tuesday;1690;18;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-19 17:00:00 +0200;Tuesday;1637;17;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-19 18:00:00 +0200;Tuesday;1076;16;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-19 19:00:00 +0200;Tuesday;392;16;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-19 20:00:00 +0200;Tuesday;195;14;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-19 21:00:00 +0200;Tuesday;101;13;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-19 22:00:00 +0200;Tuesday;77;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-19 23:00:00 +0200;Tuesday;30;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 00:00:00 +0200;Wednesday;12;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 01:00:00 +0200;Wednesday;5;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 02:00:00 +0200;Wednesday;9;7;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 03:00:00 +0200;Wednesday;14;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 04:00:00 +0200;Wednesday;17;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 05:00:00 +0200;Wednesday;46;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-20 06:00:00 +0200;Wednesday;104;7;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 07:00:00 +0200;Wednesday;261;9;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 08:00:00 +0200;Wednesday;287;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 09:00:00 +0200;Wednesday;607;12;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 10:00:00 +0200;Wednesday;919;13;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 11:00:00 +0200;Wednesday;1259;14;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 12:00:00 +0200;Wednesday;1498;15;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 13:00:00 +0200;Wednesday;1774;16;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 14:00:00 +0200;Wednesday;1670;16;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 15:00:00 +0200;Wednesday;1866;18;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-20 16:00:00 +0200;Wednesday;1832;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-20 17:00:00 +0200;Wednesday;1690;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-20 18:00:00 +0200;Wednesday;1069;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-20 19:00:00 +0200;Wednesday;392;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-20 20:00:00 +0200;Wednesday;195;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-20 21:00:00 +0200;Wednesday;139;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-20 22:00:00 +0200;Wednesday;101;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-20 23:00:00 +0200;Wednesday;60;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 00:00:00 +0200;Thursday;22;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 01:00:00 +0200;Thursday;29;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 02:00:00 +0200;Thursday;10;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 03:00:00 +0200;Thursday;6;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 04:00:00 +0200;Thursday;15;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 05:00:00 +0200;Thursday;11;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 06:00:00 +0200;Thursday;19;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 07:00:00 +0200;Thursday;31;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 08:00:00 +0200;Thursday;56;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 09:00:00 +0200;Thursday;93;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 10:00:00 +0200;Thursday;164;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 11:00:00 +0200;Thursday;242;16;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 12:00:00 +0200;Thursday;289;17;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 13:00:00 +0200;Thursday;385;18;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 14:00:00 +0200;Thursday;487;19;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-21 15:00:00 +0200;Thursday;392;19;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 16:00:00 +0200;Thursday;547;19;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 17:00:00 +0200;Thursday;359;19;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 18:00:00 +0200;Thursday;320;19;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 19:00:00 +0200;Thursday;253;18;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 20:00:00 +0200;Thursday;206;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 21:00:00 +0200;Thursday;124;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-21 22:00:00 +0200;Thursday;103;14;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-21 23:00:00 +0200;Thursday;61;13;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-22 00:00:00 +0200;Friday;30;12;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-22 01:00:00 +0200;Friday;15;12;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-22 02:00:00 +0200;Friday;11;12;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-22 03:00:00 +0200;Friday;16;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-22 04:00:00 +0200;Friday;14;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-22 05:00:00 +0200;Friday;37;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-22 06:00:00 +0200;Friday;65;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 07:00:00 +0200;Friday;160;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 08:00:00 +0200;Friday;253;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 09:00:00 +0200;Friday;548;16;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 10:00:00 +0200;Friday;1184;17;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 11:00:00 +0200;Friday;1864;18;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 12:00:00 +0200;Friday;2136;19;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 13:00:00 +0200;Friday;2287;20;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 14:00:00 +0200;Friday;2205;19;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 15:00:00 +0200;Friday;1913;18;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-22 16:00:00 +0200;Friday;1730;17;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 17:00:00 +0200;Friday;1331;17;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 18:00:00 +0200;Friday;569;16;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 19:00:00 +0200;Friday;168;16;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 20:00:00 +0200;Friday;61;15;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 21:00:00 +0200;Friday;96;15;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 22:00:00 +0200;Friday;65;15;rain;
Holstenstraße (Mitte), Kiel;2020-05-22 23:00:00 +0200;Friday;40;15;rain;
Holstenstraße (Mitte), Kiel;2020-05-23 00:00:00 +0200;Saturday;25;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 01:00:00 +0200;Saturday;12;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 02:00:00 +0200;Saturday;15;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 03:00:00 +0200;Saturday;10;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 04:00:00 +0200;Saturday;11;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 05:00:00 +0200;Saturday;17;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 06:00:00 +0200;Saturday;26;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 07:00:00 +0200;Saturday;65;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 08:00:00 +0200;Saturday;104;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 09:00:00 +0200;Saturday;344;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 10:00:00 +0200;Saturday;896;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 11:00:00 +0200;Saturday;1672;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 12:00:00 +0200;Saturday;2107;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 13:00:00 +0200;Saturday;2682;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 14:00:00 +0200;Saturday;2686;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-23 15:00:00 +0200;Saturday;2839;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-23 16:00:00 +0200;Saturday;2341;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-23 17:00:00 +0200;Saturday;2140;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-23 18:00:00 +0200;Saturday;1060;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-23 19:00:00 +0200;Saturday;428;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-23 20:00:00 +0200;Saturday;164;14;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-23 21:00:00 +0200;Saturday;120;13;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-23 22:00:00 +0200;Saturday;149;12;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-23 23:00:00 +0200;Saturday;40;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-24 00:00:00 +0200;Sunday;25;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-24 01:00:00 +0200;Sunday;21;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-24 02:00:00 +0200;Sunday;29;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-24 03:00:00 +0200;Sunday;11;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-24 04:00:00 +0200;Sunday;3;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-24 05:00:00 +0200;Sunday;13;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 06:00:00 +0200;Sunday;20;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 07:00:00 +0200;Sunday;44;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 08:00:00 +0200;Sunday;57;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 09:00:00 +0200;Sunday;86;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 10:00:00 +0200;Sunday;86;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 11:00:00 +0200;Sunday;172;12;rain;
Holstenstraße (Mitte), Kiel;2020-05-24 12:00:00 +0200;Sunday;206;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 13:00:00 +0200;Sunday;242;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 14:00:00 +0200;Sunday;320;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 15:00:00 +0200;Sunday;351;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 16:00:00 +0200;Sunday;328;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 17:00:00 +0200;Sunday;344;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-24 18:00:00 +0200;Sunday;240;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-24 19:00:00 +0200;Sunday;178;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-24 20:00:00 +0200;Sunday;116;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-24 21:00:00 +0200;Sunday;106;12;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-24 22:00:00 +0200;Sunday;43;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-24 23:00:00 +0200;Sunday;28;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-25 00:00:00 +0200;Monday;10;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-25 01:00:00 +0200;Monday;6;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-25 02:00:00 +0200;Monday;7;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-25 03:00:00 +0200;Monday;4;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-25 04:00:00 +0200;Monday;10;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-25 05:00:00 +0200;Monday;43;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-25 06:00:00 +0200;Monday;111;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-25 07:00:00 +0200;Monday;188;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-25 08:00:00 +0200;Monday;300;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-25 09:00:00 +0200;Monday;533;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-25 10:00:00 +0200;Monday;1009;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 11:00:00 +0200;Monday;1365;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 12:00:00 +0200;Monday;1729;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 13:00:00 +0200;Monday;1840;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 14:00:00 +0200;Monday;1819;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 15:00:00 +0200;Monday;1932;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 16:00:00 +0200;Monday;1885;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 17:00:00 +0200;Monday;1629;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 18:00:00 +0200;Monday;1057;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 19:00:00 +0200;Monday;438;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 20:00:00 +0200;Monday;142;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 21:00:00 +0200;Monday;73;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-25 22:00:00 +0200;Monday;58;13;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-25 23:00:00 +0200;Monday;17;12;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 00:00:00 +0200;Tuesday;11;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 01:00:00 +0200;Tuesday;10;11;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 02:00:00 +0200;Tuesday;8;10;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 03:00:00 +0200;Tuesday;13;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 04:00:00 +0200;Tuesday;19;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 05:00:00 +0200;Tuesday;41;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-26 06:00:00 +0200;Tuesday;117;9;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-26 07:00:00 +0200;Tuesday;239;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-26 08:00:00 +0200;Tuesday;320;11;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-26 09:00:00 +0200;Tuesday;492;12;clear-day;
Holstenstraße (Mitte), Kiel;2020-05-26 10:00:00 +0200;Tuesday;916;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 11:00:00 +0200;Tuesday;1306;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 12:00:00 +0200;Tuesday;1550;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 13:00:00 +0200;Tuesday;1601;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 14:00:00 +0200;Tuesday;1655;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 15:00:00 +0200;Tuesday;1987;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 16:00:00 +0200;Tuesday;1747;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 17:00:00 +0200;Tuesday;1583;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 18:00:00 +0200;Tuesday;1048;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 19:00:00 +0200;Tuesday;469;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 20:00:00 +0200;Tuesday;197;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-26 21:00:00 +0200;Tuesday;155;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-26 22:00:00 +0200;Tuesday;67;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-26 23:00:00 +0200;Tuesday;42;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 00:00:00 +0200;Wednesday;11;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 01:00:00 +0200;Wednesday;22;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 02:00:00 +0200;Wednesday;5;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 03:00:00 +0200;Wednesday;8;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 04:00:00 +0200;Wednesday;12;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 05:00:00 +0200;Wednesday;44;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 06:00:00 +0200;Wednesday;123;9;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 07:00:00 +0200;Wednesday;254;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 08:00:00 +0200;Wednesday;337;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 09:00:00 +0200;Wednesday;516;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 10:00:00 +0200;Wednesday;937;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 11:00:00 +0200;Wednesday;1376;15;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 12:00:00 +0200;Wednesday;1509;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 13:00:00 +0200;Wednesday;1716;16;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 14:00:00 +0200;Wednesday;1585;17;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 15:00:00 +0200;Wednesday;1636;18;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-05-27 16:00:00 +0200;Wednesday;1638;18;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 17:00:00 +0200;Wednesday;1422;17;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 18:00:00 +0200;Wednesday;997;16;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 19:00:00 +0200;Wednesday;388;15;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 20:00:00 +0200;Wednesday;184;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 21:00:00 +0200;Wednesday;78;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-05-27 22:00:00 +0200;Wednesday;103;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-27 23:00:00 +0200;Wednesday;26;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-28 00:00:00 +0200;Thursday;23;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-28 01:00:00 +0200;Thursday;15;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-05-28 02:00:00 +0200;Thursday;7;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-28 03:00:00 +0200;Thursday;7;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-28 04:00:00 +0200;Thursday;10;7;clear-night;
Holstenstraße (Mitte), Kiel;2020-05-28 05:00:00 +0200;Thursday;29;8;clear-night;
